"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"Fbn1"	27.977107348861	0.14176734872851	0.198165219654596	0.140071711688475	0.999629461123645
"Blvrb"	42.8964303477158	0.0952259263201924	0.154776234575335	0.303266832942642	0.999629461123645
"Stk11ip"	5.78304404846694	-0.016467669296921	0.168466407463733	0.728658458791193	0.999629461123645
"Cdkl2"	19.5295425721911	-0.0409648386717696	0.15757101093799	0.586271155595932	0.999629461123645
"Vsig10l"	1.51761831897322	0.00879664865803412	0.172895167057354	0.735659316247072	0.999629461123645
"9530068E07Rik"	268.452811736337	-0.183053590352052	0.102166460745296	0.0321478360982959	0.590567872442435
"Flywch1"	2.32941659089204	0.0545436451114438	0.184313172765551	0.0924484857636776	0.924865931362101
"Kcnj8"	13.1494188925894	0.0289753890433521	0.17314974365111	0.471054680284451	0.999629461123645
"Katnbl1"	20.5632760282582	-0.0146192121092361	0.153127655558714	0.843084393018095	0.999629461123645
"F3"	97.5644226502624	0.0883303573859309	0.133187467502962	0.339912267238805	0.999629461123645
"Ccdc114"	22.722750145912	-0.0152484901509689	0.153385214781162	0.836157584182066	0.999629461123645
"Ppm1e"	10.9202239990383	-0.0555788288068085	0.17266691286205	0.376749811063381	0.999629461123645
"Ddx3x"	94.1149677162286	-0.057775253140098	0.121421033117534	0.514875300801024	0.999629461123645
"Gimap4"	4.14131923857202	1.49680625581918	1.18281918007307	0.00568023625751321	0.187942800988986
"Smim3"	8.35732787291479	0.0879964186545752	0.193492606602195	0.152099882014743	0.999629461123645
"Tbc1d25"	8.06971377759846	-0.031884527695843	0.168482131658444	0.562055487950298	0.999629461123645
"Setdb2"	1.63635087321229	0.00224700313726762	0.172456333544307	0.933855501787575	0.999629461123645
"Srcap"	4.83790282691458	-0.0434625655285462	0.176569723196669	0.314600374865857	0.999629461123645
"Lrch3"	7.8807005860277	0.11176866584299	0.213672109744544	0.0806527366402218	0.873857999222403
"Clec4d"	3.31928643280188	-0.0048335857309866	0.171281914040481	0.883149840078093	0.999629461123645
"Gid4"	7.61480785916775	0.0330102496581273	0.16921294427683	0.543663647035733	0.999629461123645
"Cyp2d22"	1.90012884677037	0.015010711042997	0.17305059179324	0.60467725227986	0.999629461123645
"Fam172a"	15.3514104759523	-0.0038510234706502	0.156949694725046	0.998709344327659	0.999629461123645
"Mterf2"	6.97260927730556	-0.026267049009953	0.168191208820458	0.617361646643795	0.999629461123645
"Mfsd3"	11.1007003212576	0.00103380580396772	0.16119006667752	0.988302484060509	0.999629461123645
"Fam181b"	3.53282675020902	0.00318001989410372	0.170139206240224	0.934651160971564	0.999629461123645
"Sgta"	215.231230085872	0.0769933330257317	0.104205986326251	0.362416675551542	0.999629461123645
"B3gnt8"	1.28772059555015	-0.00171192263456023	0.17293338614199	0.941823494809531	0.999629461123645
"Dppa5a"	2.51359087312231	0.0568770286826082	0.18480599046814	0.106668404866078	0.964120809647635
"Ppp1r9b"	18.1157966779397	0.0467770828402402	0.162066212116144	0.52167354622414	0.999629461123645
"Rinl"	1.91306553009423	-0.00842974454551871	0.172479008599081	0.764804962233636	0.999629461123645
"Mars"	30.6187003011919	0.00532763448844964	0.145071977178892	0.948546799564319	0.999629461123645
"Tcf7"	2.8373789892397	-0.0136630792562687	0.172087996202306	0.675752561923113	0.999629461123645
"Cacna2d3"	2.45050206411906	0.0047230167765132	0.171326821797539	0.888249572778639	0.999629461123645
"Vegfa"	39.3741512868962	0.0279847156858838	0.14193256031287	0.740880728208478	0.999629461123645
"Med1"	5.99286957452329	-0.0248404823881141	0.1690906747583	0.615928740169863	0.999629461123645
"Ppdpf"	69.1583144756408	-0.188313573000236	0.167224153022607	0.0804393301317286	0.873857999222403
"Sh3bp5"	5.82488967570779	0.00941673011122675	0.167439238834159	0.847549840403748	0.999629461123645
"Kcnh2"	32.6788433582096	-0.105212653698268	0.171887984491713	0.243736393040934	0.999629461123645
"Ace2"	55.8272850969793	-0.272508905868659	0.23005777431567	0.0338060503659474	0.605068467832997
"Cnbp"	265.253741514375	0.0061143253433585	0.094264737370553	0.934326885317607	0.999629461123645
"Ttpal"	11.749347424973	-0.0166486699449494	0.162505830816283	0.783564708642858	0.999629461123645
"Adamtsl1"	52.243494823276	-0.297182508736946	0.212943892252352	0.0229076390703838	0.48769157915633
"Pisd"	38.5910065985999	0.0300983448687798	0.144963357286828	0.718337080093724	0.999629461123645
"Zcchc10"	11.5293771438736	-0.0624573704900261	0.174364416572214	0.340195386661848	0.999629461123645
"Camkk1"	1.30118180296459	0.000690327798599449	0.172816338534712	0.977966696204681	0.999629461123645
"Ccdc65"	18.8184028505336	-0.0478519190279256	0.160294886962626	0.523809552467312	0.999629461123645
"Bzw1"	44.1718129731346	0.0694567282016886	0.148188120827317	0.433387799750536	0.999629461123645
"Wdr5b"	1.53701470099079	-0.0032271191365714	0.17250827162145	0.902771033565086	0.999629461123645
"Myef2"	15.3469547161523	-0.00368276070281187	0.157466541770784	0.955569036668581	0.999629461123645
"Pgm1"	14.1066371644268	0.0348423952029103	0.163100475791164	0.601308462101339	0.999629461123645
"Celf2"	23.9935280772754	0.223365251858253	0.289217157779462	0.0483258477450316	0.717149160195174
"Ctsf"	22.2773195258372	-0.0370549703588973	0.155129758704259	0.628088407376095	0.999629461123645
"Mascrna"	1.34150193089768	0.0118269339498645	0.173406371890579	0.628941935883565	0.999629461123645
"Knop1"	54.0436405831008	0.0501514705879301	0.136791136685359	0.570468886658408	0.999629461123645
"Gnas"	763.467496858731	-0.0920201749798629	0.0890854766842597	0.229947612759649	0.999629461123645
"Tmcc3"	4.3445649451748	0.0880525819201016	0.201894264482304	0.055174715118779	0.744766593955933
"Nup210"	1.43785100553874	-0.00436626465403713	0.172651440413649	0.8667676324876	0.999629461123645
"Ciz1"	25.2280074873007	0.0200902680129205	0.149654474097344	0.800769564454461	0.999629461123645
"Usp1"	6.04034722612514	0.000608105158369569	0.166820836220655	0.991516007543417	0.999629461123645
"Rsph4a"	11.6393602412013	-0.0651517545379884	0.175271452004665	0.325896346212617	0.999629461123645
"Derl1"	170.547271472537	-0.152557601988537	0.123059442980621	0.10498375001329	0.962946187763622
"Atp2a3"	2.9837733730056	-0.0420939009634067	0.177782818537162	0.260478673263972	0.999629461123645
"Ybey"	1.56358476185762	0.00129624790626502	0.1725031620741	0.961125820601094	0.999629461123645
"C77080"	14.1297381004089	0.0850983261378154	0.182762938353771	0.240730429752211	0.999629461123645
"Coro2b"	33.7948112082604	-0.0206834334042783	0.143750068784055	0.801085256821862	0.999629461123645
"Bdh1"	33.3082520762516	-0.152500690571169	0.19570355129865	0.127851586471196	0.989109087691795
"Ino80b"	8.05228441543557	0.0232784858238298	0.16636599584067	0.678435143680975	0.999629461123645
"Apbb2"	13.7944822225106	-0.00496965373204535	0.161868408823673	0.933457687535192	0.999629461123645
"Stra6"	30.3006621729934	-0.45594213153241	0.305550268381705	0.00846186346214937	0.254152552189109
"Cdk11b"	27.4506493842672	-0.000861993945505548	0.147101461310217	0.98989021823201	0.999629461123645
"Sppl3"	22.3243557605357	-0.00773115605513428	0.154247033645759	0.913833221448089	0.999629461123645
"Mvp"	139.65501611372	0.502238803537155	0.14922678481739	7.40228477785327e-05	0.0049628025292403
"Magee2"	9.74267241504713	0.0448054735181704	0.170580202953927	0.450607224680409	0.999629461123645
"Tmem184b"	39.3322744012968	0.0114648124812626	0.139013837593039	0.893053881937587	0.999629461123645
"Cbx8"	3.76321243662357	-0.0332965040785195	0.174436949329854	0.39833110985815	0.999629461123645
"Med19"	33.7163684453395	0.00278104410552962	0.144130119466076	0.973646311841714	0.999629461123645
"Arnt2"	73.071572429148	0.11925029685092	0.141705847279005	0.216615661615754	0.999629461123645
"Lrrc32"	8.71569000096227	0.0500312937358621	0.172487068062838	0.400292899073034	0.999629461123645
"Lamc2"	4.10940780882547	-0.0428333771107402	0.176581340007667	0.315188308013923	0.999629461123645
"P2rx4"	24.1813143287283	0.50123777636239	0.406866571500098	0.00964708008756489	0.276102162411792
"Ezr"	643.009500079737	-0.115521425557322	0.0806445730750194	0.105987470148572	0.963761228557844
"Pomt2"	16.5089097324133	-0.144615149854516	0.225768396038427	0.0941009990738099	0.929213952076817
"Tceal1"	18.5640701965233	-0.0346856961010042	0.158904635428687	0.628800278491756	0.999629461123645
"Fbxl19"	1.61601922884749	0.00231019593454262	0.172424331920081	0.932583148694401	0.999629461123645
"Syngr3"	2.40121161816225	-0.0105954912571685	0.171806841456089	0.74515554888207	0.999629461123645
"Tmem107"	77.3587888122083	-0.228086116305175	0.171602950163745	0.0445619597827208	0.685300720146416
"Eps15l1"	13.8560624214571	-0.0348050253623958	0.164549143454728	0.601120054764967	0.999629461123645
"Nadk2"	4.91780426893131	0.0417424267475388	0.175677520597481	0.347342508020735	0.999629461123645
"Met"	4.86830125567055	0.0190232948753929	0.169445474334551	0.678760307623601	0.999629461123645
"Sfxn5"	3.71851144292352	0.00465926535999727	0.169887102893809	0.907350046184464	0.999629461123645
"Sf1"	48.1179279983775	0.0273417175694917	0.136498337287479	0.752815049968872	0.999629461123645
"Lrwd1"	11.9401067152993	-0.0267120680456978	0.16294956113494	0.673877915864724	0.999629461123645
"Sbf2"	4.82466873038941	-0.010848670347702	0.168786492214911	0.807918711565896	0.999629461123645
"Atp6v1d"	353.513722307773	0.0296980346838294	0.0852022868369552	0.691747469615315	0.999629461123645
"Wdr83"	40.3743569089331	-0.0220436425067831	0.141288629990501	0.791482014047839	0.999629461123645
"Tmx1"	145.402901293526	-0.0785427517223649	0.118942046400569	0.37849189248147	0.999629461123645
"Rai14"	31.13484629955	0.0952789189216679	0.169109859616688	0.278091014073068	0.999629461123645
"Mogat2"	16.291647249827	-0.0878837980175214	0.180203218576558	0.252030956649319	0.999629461123645
"Cmtr2"	3.63091227657259	-0.00996535732255926	0.170212524315733	0.79965981941712	0.999629461123645
"Nos3"	9.98579414857853	0.0115344241981329	0.163014583013094	0.847116734213437	0.999629461123645
"Ryk"	31.1191822169424	0.0746883900902111	0.157819656679802	0.386361035223769	0.999629461123645
"Nup153"	4.9062527976398	-0.0390466210093798	0.174372340524174	0.38785632297705	0.999629461123645
"Rnaset2b"	235.929891555201	0.260213277302692	0.113842270299912	0.00588744054410444	0.192518372124513
"Tmem230"	64.6942649658129	0.00924611669863628	0.128510777135194	0.916853245345794	0.999629461123645
"Pdik1l"	5.19984303734118	0.0416943107107383	0.174965314176889	0.368407241828713	0.999629461123645
"Rpa3"	15.9709743183239	0.0026843257435934	0.158149851782034	0.969231989627395	0.999629461123645
"Tox4"	28.1933765932218	-0.059716342652417	0.15484387357064	0.472114582677195	0.999629461123645
"Hibadh"	119.567165777194	0.0710959412385609	0.116625056397829	0.422433512354168	0.999629461123645
"Xrn1"	5.37583383163545	0.0591135202724309	0.181717261113061	0.219367630477048	0.999629461123645
"Mdm4"	10.0438349142101	-0.0697520493358439	0.179113716886247	0.279144405536594	0.999629461123645
"Bnip3"	338.243943569943	0.102990935442795	0.118322787978613	0.254053128733568	0.999629461123645
"Sort1"	55.8673240612543	0.0410731403213063	0.135929592045638	0.640592159220649	0.999629461123645
"Slc48a1"	774.573466222394	0.0640599408064904	0.0739589018152313	0.338302752238267	0.999629461123645
"Larp4"	22.1862708226119	-0.00215626453115508	0.151463053401567	0.975810350413791	0.999629461123645
"1700001G11Rik"	2.79463567522977	0.0389166606306008	0.177282502934717	0.264960823687284	0.999629461123645
"Rbl2"	10.5257142147589	-0.00884027029248302	0.162143989976861	0.883221828640662	0.999629461123645
"Slc35g2"	12.7805678093414	0.0416573439981868	0.167737402268011	0.502758605268997	0.999629461123645
"Mef2c"	1.94570860061239	-0.00750854008788446	0.172357339862802	0.791673923082328	0.999629461123645
"Dbi"	1719.33085658967	-0.103910732526473	0.0736263244153031	0.118406129754492	0.978714958598719
"Sfxn3"	18.0298047893658	0.060196595510453	0.166312558491503	0.419055349475895	0.999629461123645
"Cd86"	2.16750992657159	0.0171789098864996	0.173061183345097	0.575465932240741	0.999629461123645
"Srpk1"	10.3161164153349	0.00475105642856695	0.162650680201296	0.937648969520074	0.999629461123645
"Epb41"	12.2741743412693	0.0616085255720418	0.173190965355885	0.356964574501067	0.999629461123645
"Mustn1"	3.79266513029957	0.0659156410400965	0.187466113249094	0.12334869448332	0.983800905648825
"Cyb5r3"	1718.19896489793	-0.102207160262571	0.0680286787029672	0.101542879000021	0.946070960704269
"Dennd1b"	6.06280286191552	-0.00551193756005434	0.167085344568165	0.908787930212697	0.999629461123645
"Bud13"	10.5261130185141	-0.0444587989798307	0.169002430626313	0.470752322375963	0.999629461123645
"Fyn"	2.54811362196603	-0.038118662506279	0.177316928674677	0.256087657818002	0.999629461123645
"Evi2b"	1.41234254957236	0.0155121521326476	0.173919898100159	0.518659795934578	0.999629461123645
"Prmt2"	121.758638918275	-0.0284627662574656	0.112746106371815	0.740823879735957	0.999629461123645
"Mob3c"	11.0608188896695	0.0653566970660292	0.176327472842507	0.31522873348327	0.999629461123645
"Rbms1"	41.271989768921	0.240441880540985	0.235356243504601	0.0486946320862309	0.71799436253513
"Cnot2"	24.6541356812085	0.00383980618447331	0.14953448626425	0.961596480036449	0.999629461123645
"Mcm3ap"	10.4218116203809	0.00238157752893568	0.162460519690587	0.968868450386884	0.999629461123645
"Ccdc93"	9.13252068653542	0.00959205492587127	0.164051212313977	0.867386067102601	0.999629461123645
"Ugt1a9"	16.8136221937676	-0.0406524300332593	0.161194431040055	0.567901256205364	0.999629461123645
"Zc3h7a"	16.0907854862598	0.00403523456748407	0.15778806491281	0.952870716124387	0.999629461123645
"Plscr1"	5.14240392989341	0.00177863967215742	0.16831188831451	0.96936065151389	0.999629461123645
"Cpa4"	2.19353676994706	-0.00325342400032737	0.171673331840688	0.917056457266794	0.999629461123645
"Hinfp"	1.48779370997939	0.0071950591945155	0.172790745314608	0.782526109711574	0.999629461123645
"Samd4"	20.459804826194	-0.0108869112056737	0.154340352974046	0.879633398778517	0.999629461123645
"Elk1"	10.7744861738743	0.0454926386910416	0.169040506222905	0.467327567295097	0.999629461123645
"Rnf141"	3.48304333366154	-0.0310931399157908	0.174243109609509	0.407447330703852	0.999629461123645
"Gatm"	8.52914893576888	0.176241089156178	0.300752215342544	0.0243148985410203	0.5078507638473
"Smchd1"	6.50127906695412	-0.0876961812381808	0.197573197620216	0.10491146461206	0.962946187763622
"Tuba1c"	242.513776644847	-0.166992027938227	0.114268633964455	0.0666946608987894	0.809079556451938
"Ramp2"	5.00829475157704	0.0351023071216965	0.173007722490651	0.444344011219309	0.999629461123645
"Nacc2"	248.088492930111	0.215690526818975	0.108167773599365	0.0162796422837839	0.390698976817247
"Zxda"	2.89365089389958	0.00270253645814996	0.170650673917501	0.941498782890378	0.999629461123645
"Gigyf2"	6.82904145135374	0.00979716803078551	0.166506379800989	0.848914024855881	0.999629461123645
"Sv2a"	1.69588510301259	-0.0276783808056337	0.175566090979718	0.322031965124913	0.999629461123645
"Aldh18a1"	13.0284828332442	-0.142131906618881	0.232466171062693	0.0776551882601651	0.86141922392327
"Foxs1"	2.05656154964884	0.039386523349486	0.178745840884308	0.173626514498095	0.999629461123645
"Eci1"	81.067736584115	0.0897526718257708	0.130483347875227	0.330809795583726	0.999629461123645
"Pak4"	43.4533983923621	-0.0981569710660973	0.154436955599823	0.290714879476857	0.999629461123645
"Krt90"	1.35358212808361	0.00219618539019377	0.172754642946057	0.930425366971966	0.999629461123645
"1700008O03Rik"	2.31031227934922	0.00661237226062833	0.171946206225321	0.829458965723451	0.999629461123645
"Trnau1ap"	35.9613815098953	-0.0729841638490638	0.154273267614824	0.40111038356248	0.999629461123645
"Atp11b"	8.94496880624508	-0.0166389745057271	0.164814121252487	0.768443964477118	0.999629461123645
"Rab3a"	29.7127582529404	-0.137332136043514	0.191322083308532	0.15131092325526	0.999629461123645
"Meaf6"	17.0780778058021	0.0179947258352973	0.155746501673118	0.803705485168665	0.999629461123645
"Scmh1"	56.2614564419927	0.0064507894816137	0.129471206108763	0.941773982054485	0.999629461123645
"Pcp4"	29.23919961735	-0.0667074061012539	0.159681087622043	0.417269079203404	0.999629461123645
"Zfp609"	2.23562994020334	-0.00608991420162597	0.171699526199953	0.847720154562159	0.999629461123645
"Ppp1r13b"	7.99109788201142	-0.0146201816665905	0.1650057913316	0.792167961473988	0.999629461123645
"Unk"	13.338160836179	0.128910631767202	0.216869905870067	0.10434027709414	0.961003995809537
"Pifo"	106.795628842896	-0.135394410520067	0.134402505481447	0.160883641700626	0.999629461123645
"Nr1h2"	133.713778664834	0.155160763362003	0.12494102631912	0.101982919684537	0.947597802734956
"Cby1"	72.0770681910346	-0.207322682433998	0.172164262936641	0.0621602324157715	0.784995632135921
"Serp2"	12.3718249717964	-0.0101178337744889	0.162060852931007	0.867277237819088	0.999629461123645
"Xab2"	15.6128108656324	0.00248135986026928	0.158070439730817	0.971681796036014	0.999629461123645
"Rwdd2b"	7.64731231278548	-0.026152692237958	0.167101919365247	0.635816343022869	0.999629461123645
"Plekha7"	14.749364076854	0.141945110055417	0.226773063302406	0.0911255490083165	0.919973824638869
